vram,name,size_bytes,status,callers,subsystem
0x00229C90,func_00229C90,912,undecompiled,1,save_memcard
0x0022A020,func_0022A020,1080,undecompiled,1,save_memcard
0x0022A460,func_0022A460,292,undecompiled,1,save_memcard
0x0022A590,func_0022A590,188,undecompiled,1,save_memcard
0x0022A650,func_0022A650,2120,undecompiled,2,save_memcard
0x0022AEA0,func_0022AEA0,1400,undecompiled,1,save_memcard
0x0022B420,func_0022B420,728,undecompiled,1,ui_credits
0x0022B700,func_0022B700,160,undecompiled,1,ui_credits
0x0022B7A0,func_0022B7A0,972,undecompiled,1,ui_credits
0x0022BB70,func_0022BB70,68,word,1,ui_credits
0x0022BBC0,func_0022BBC0,6036,undecompiled,0,ui_credits
0x0022D360,func_0022D360,20,readable,1,unknown_07
0x0022D380,func_0022D380,2380,undecompiled,1,unknown_07
0x0022DCD0,func_0022DCD0,2396,undecompiled,0,unknown_07
0x0022E630,func_0022E630,448,undecompiled,1,sdk_gs
0x0022E7F0,func_0022E7F0,1000,undecompiled,2,sdk_gs
0x0022EBE0,func_0022EBE0,80,readable,1,sdk_gs
0x0022EC30,func_0022EC30,700,undecompiled,2,sdk_gs
0x0022EEF0,func_0022EEF0,3496,undecompiled,1,sdk_gs
0x0022FCA0,func_0022FCA0,856,undecompiled,2,sdk_gs
0x00230000,func_00230000,548,undecompiled,1,data
0x00230230,func_00230230,1460,undecompiled,1,data
0x00243BA8,func_00243BA8,120,word,0,data
0x0025F0D4,func_0025F0D4,4,undecompiled,0,data
0x0025F0D8,func_0025F0D8,4,undecompiled,0,data
0x0025F0F8,func_0025F0F8,4,undecompiled,0,data
0x0025F0FC,func_0025F0FC,4,undecompiled,0,data
0x0025F11C,func_0025F11C,4,undecompiled,0,data
0x0025F120,func_0025F120,4,undecompiled,0,data
0x0025F140,func_0025F140,4,undecompiled,0,data
0x0025F144,func_0025F144,4,undecompiled,0,data
